,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
4727,LASK,Alexander Zickler,36.0,Centre-Forward,Red Bull Salzburg,free transfer,in,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4728,LASK,Thomas Mandl,31.0,Goalkeeper,FC Admira Wacker Mödling,free transfer,in,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4732,LASK,Pavao Pervan,22.0,Goalkeeper,FC Pasching,-,in,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4734,LASK,Emanuel Schreiner,21.0,Left Midfield,SC Austria Lustenau,"End of loanJun 30, 2010",in,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4735,LASK,Roman Wallner,28.0,Centre-Forward,Red Bull Salzburg,"End of loanJun 30, 2010",in,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4736,LASK,Benjamin Freudenthaler,21.0,Centre-Forward,SC Austria Lustenau,"End of loanJun 30, 2010",in,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4737,LASK,Roman Wallner,28.0,Centre-Forward,Red Bull Salzburg,€1.20m,out,Summer,1.2,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4738,LASK,Christoph Saurer,24.0,Central Midfield,Rapid Vienna,€300k,out,Summer,0.3,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4741,LASK,Paul Bichelhuber,23.0,Attacking Midfield,FC Admira Wacker Mödling,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4743,LASK,Thomas Prager,24.0,Central Midfield,FC Luzern,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Super League,Switzerland
4744,LASK,Gardar Gunnlaugsson,27.0,Centre-Forward,SpVgg Unterhaching,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,1 Bundesliga,Germany
4745,LASK,Vidas Alunderis,31.0,Right-Back,Baltika Kaliningrad,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Premier Liga,Russia
4746,LASK,Marko Vujic,26.0,Centre-Forward,SV Austria Salzburg,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4747,LASK,Mark Prettenthaler,27.0,Left-Back,SV Ried,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4749,LASK,Silvije Cavlina,33.0,Goalkeeper,SK Sturm Graz,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4750,LASK,Georg Margreitter,21.0,Centre-Back,Austria Vienna,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4752,LASK,Benjamin Freudenthaler,21.0,Centre-Forward,SV Grödig,loan transfer,out,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4756,LASK,Jürgen Panis,35.0,Defensive Midfield,FC Pasching,-,out,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4759,SV Mattersburg,Patrick Bürger,23.0,Centre-Forward,TSV Hartberg,?,in,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4767,SV Mattersburg,Cem Atan,25.0,Centre-Forward,Genclerbirligi Ankara,?,out,Summer,,Bundesliga,2010,2010/2011,Austria,Super Lig,Turkey
4771,SV Kapfenberg,Umut Kocin,22.0,Attacking Midfield,Kayserispor,free transfer,in,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Super Lig,Turkey
4776,SV Kapfenberg,Dieter Elsneg,20.0,Attacking Midfield,Frosinone Calcio,loan transfer,in,Summer,,Bundesliga,2010,2010/2011,Austria,Serie A,Italy
4777,SV Kapfenberg,Dominique Taboga,27.0,Centre-Back,Tromsø IL,loan transfer,in,Summer,,Bundesliga,2010,2010/2011,Austria,Eliteserien,Norway
4778,SV Kapfenberg,Christoph Kröpfl,20.0,Left Midfield,Red Bull Salzburg,loan transfer,in,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4786,SV Kapfenberg,Andreas Lienhart,24.0,Right-Back,SCR Altach,"End of loanJun 30, 2010",in,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4789,SV Kapfenberg,Andreas Lienhart,24.0,Right-Back,SCR Altach,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4793,SV Kapfenberg,Robert Schellander,27.0,Left-Back,LASK,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4794,SV Kapfenberg,Martin Eisl,27.0,Goalkeeper,SV Grödig,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4802,FC Wacker Innsbruck,Andreas Bammer,25.0,Centre-Forward,SCR Altach,free transfer,in,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4804,FC Wacker Innsbruck,Miran Burgic,25.0,Centre-Forward,AIK Solna,free transfer,in,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Allsvenskan,Sweden
4806,FC Wacker Innsbruck,Iñaki Bea,32.0,Centre-Back,Real Murcia CF,free transfer,in,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Primera Division,Spain
4807,FC Wacker Innsbruck,Muhammed Ildiz,19.0,Central Midfield,Rapid Vienna,loan transfer,in,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4810,FC Wacker Innsbruck,Mario Sara,28.0,Centre-Back,FC Vaduz,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Super League,Switzerland
4811,FC Wacker Innsbruck,Ulrich Winkler,25.0,Centre-Back,LASK,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4815,FC Wacker Innsbruck,Markus Obernosterer,20.0,Attacking Midfield,FC Energie Cottbus,loan transfer,out,Summer,,Bundesliga,2010,2010/2011,Austria,1 Bundesliga,Germany
4817,FC Wacker Innsbruck,Fabiano,24.0,Second Striker,Rapid Vienna,"End of loanJun 30, 2010",out,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4818,SC Magna Wiener Neustadt,Michael Madl,22.0,Centre-Back,Austria Vienna,free transfer,in,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4819,SC Magna Wiener Neustadt,Andreas Schicker,23.0,Left-Back,FC Admira Wacker Mödling,free transfer,in,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4821,SC Magna Wiener Neustadt,Christian Thonhofer,25.0,Right-Back,Rapid Vienna,loan transfer,in,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4826,SC Magna Wiener Neustadt,Mensur Kurtisi,24.0,Centre-Forward,Al-Taawoun FC,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,Saudi Professional League,Saudi Arabia
4828,SC Magna Wiener Neustadt,Ronald Gercaliu,24.0,Centre-Back,FC Ingolstadt 04,free transfer,out,Summer,0.0,Bundesliga,2010,2010/2011,Austria,1 Bundesliga,Germany
4836,SC Magna Wiener Neustadt,Tanju Kayhan,20.0,Right-Back,Rapid Vienna,"End of loanJun 30, 2010",out,Summer,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4837,Austria Vienna,Nacer Barazite,20.0,Attacking Midfield,Arsenal FC,€400k,in,Winter,0.4,Bundesliga,2010,2010/2011,Austria,Premier League,England
4838,Austria Vienna,Fabian Koch,21.0,Right-Back,FC Wacker Innsbruck,€300k,in,Winter,0.3,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4841,Austria Vienna,Aleksandar Dragovic,19.0,Centre-Back,FC Basel 1893,€1.00m,out,Winter,1.0,Bundesliga,2010,2010/2011,Austria,Super League,Switzerland
4843,SK Sturm Graz,Patrick Wolf,29.0,Right Midfield,SC Magna Wiener Neustadt,?,in,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4844,SK Sturm Graz,Edin Salkic,21.0,Centre-Forward,TSV Hartberg,"End of loanDec 1, 2010",in,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4845,SK Sturm Graz,Edin Salkic,21.0,Centre-Forward,SC Magna Wiener Neustadt,?,out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4846,SK Sturm Graz,Haris Bukva,22.0,Left Midfield,LASK,loan transfer,out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4848,Rapid Vienna,Georg Blatnik,18.0,Goalkeeper,SV Grödig,loan transfer,in,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4849,Rapid Vienna,Boris Prokopic,22.0,Attacking Midfield,FC Wacker Innsbruck,"End of loanJan 3, 2011",in,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4851,Rapid Vienna,Dominik Hofbauer,20.0,Central Midfield,SKN St. Pölten,loan transfer,out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4852,Rapid Vienna,Thomas Bergmann,21.0,Right-Back,FC Wacker Innsbruck,loan transfer,out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4853,Rapid Vienna,Hannes Eder,27.0,Centre-Back,SönderjyskE,loan transfer,out,Winter,,Bundesliga,2010,2010/2011,Austria,Superligaen,Denmark
4859,Red Bull Salzburg,Wolfgang Schober,21.0,Goalkeeper,TSV Hartberg,"End of loanDec 1, 2010",in,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4861,Red Bull Salzburg,Thomas Augustinussen,29.0,Defensive Midfield,Aalborg BK,free transfer,out,Winter,0.0,Bundesliga,2010,2010/2011,Austria,Superligaen,Denmark
4863,Red Bull Salzburg,Alexander Walke,27.0,Goalkeeper,SpVgg Greuther Fürth,loan transfer,out,Winter,,Bundesliga,2010,2010/2011,Austria,1 Bundesliga,Germany
4868,LASK,Cem Atan,25.0,Centre-Forward,Genclerbirligi Ankara,free transfer,in,Winter,0.0,Bundesliga,2010,2010/2011,Austria,Super Lig,Turkey
4870,LASK,Haris Bukva,22.0,Left Midfield,SK Sturm Graz,loan transfer,in,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4872,LASK,Thomas Krammer,27.0,Defensive Midfield,SV Grödig,?,out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4873,LASK,Daniel Sobkova,25.0,Centre-Forward,SV Grödig,?,out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4874,LASK,Christian Mayrleb,38.0,Centre-Forward,FC Pasching,-,out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4879,SV Kapfenberg,Robert Gucher,19.0,Defensive Midfield,Frosinone Calcio,loan transfer,in,Winter,,Bundesliga,2010,2010/2011,Austria,Serie A,Italy
4880,SV Kapfenberg,Steven Lewerenz,19.0,Left Winger,RB Leipzig,loan transfer,in,Winter,,Bundesliga,2010,2010/2011,Austria,1 Bundesliga,Germany
4883,FC Wacker Innsbruck,Thomas Bergmann,21.0,Right-Back,Rapid Vienna,loan transfer,in,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4886,FC Wacker Innsbruck,Fabian Koch,21.0,Right-Back,Austria Vienna,€300k,out,Winter,0.3,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4888,FC Wacker Innsbruck,Boris Prokopic,22.0,Attacking Midfield,Rapid Vienna,"End of loanJan 3, 2011",out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4889,SC Magna Wiener Neustadt,Edin Salkic,21.0,Centre-Forward,SK Sturm Graz,?,in,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4892,SC Magna Wiener Neustadt,Diego Viana,27.0,Centre-Forward,SV Grödig,?,out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4893,SC Magna Wiener Neustadt,Patrick Wolf,29.0,Right Midfield,SK Sturm Graz,?,out,Winter,,Bundesliga,2010,2010/2011,Austria,Bundesliga,Austria
4894,Austria Vienna,Florian Mader,28.0,Central Midfield,SV Ried,€300k,in,Summer,0.3,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4895,Austria Vienna,Pascal Grünwald,28.0,Goalkeeper,FC Wacker Innsbruck,€250k,in,Summer,0.25,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4897,Austria Vienna,Alexander Grünwald,22.0,Attacking Midfield,SC Wiener Neustadt,?,in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4902,Austria Vienna,Julian Baumgartlinger,23.0,Defensive Midfield,1.FSV Mainz 05,€1.10m,out,Summer,1.1,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
4903,Austria Vienna,Petr Vorisek,32.0,Centre-Back,SCR Altach,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4904,Austria Vienna,Fernando Troyansky,33.0,Right-Back,SC Wiener Neustadt,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4906,Austria Vienna,Robert Almer,27.0,Goalkeeper,Fortuna Düsseldorf,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
4907,Austria Vienna,Szabolcs Sáfár,36.0,Goalkeeper,FC Wacker Innsbruck,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4908,Austria Vienna,Lukas Rotpuller,20.0,Centre-Back,SV Ried,loan transfer,out,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4912,FC Wacker Innsbruck,Daniel Schütz,20.0,Right Midfield,SCR Altach,€180k,in,Summer,0.18,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4914,FC Wacker Innsbruck,Szabolcs Sáfár,36.0,Goalkeeper,Austria Vienna,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4919,FC Wacker Innsbruck,Markus Obernosterer,21.0,Attacking Midfield,FC Energie Cottbus,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
4920,FC Wacker Innsbruck,Pascal Grünwald,28.0,Goalkeeper,Austria Vienna,€250k,out,Summer,0.25,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4921,FC Wacker Innsbruck,Ernst Öbster,27.0,Attacking Midfield,SV Grödig,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4923,FC Wacker Innsbruck,Harald Pichler,24.0,Centre-Back,Rapid Vienna,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4928,SV Mattersburg,Adnan Mravac,29.0,Centre-Back,KVC Westerlo,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Juliper Pro League,Belgium
4929,SV Mattersburg,Martin Rodler,22.0,Centre-Back,TSV Hartberg,?,in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4930,SV Mattersburg,Wilfried Domoraud,22.0,Left Winger,TSV Hartberg,?,in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4933,SV Mattersburg,Matthias Lindner,22.0,Centre-Forward,SC Wiener Neustadt,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4935,SV Mattersburg,Thomas Salamon,22.0,Left-Back,SV Grödig,loan transfer,out,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4938,FC Admira Wacker Mödling,René Seebacher,22.0,Right-Back,TSV Hartberg,€50k,in,Summer,0.05,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4939,FC Admira Wacker Mödling,Issiaka Ouedraogo,22.0,Centre-Forward,SV Grödig,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4940,FC Admira Wacker Mödling,Emin Sulimani,24.0,Right Midfield,LASK,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4947,FC Admira Wacker Mödling,Thomas Hopfer,21.0,Central Midfield,TSV Hartberg,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4951,FC Admira Wacker Mödling,Daniel Wolf,26.0,Central Midfield,SC Wiener Neustadt,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4952,FC Admira Wacker Mödling,Marcus Hanikel,28.0,Centre-Forward,SV Grödig,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4954,FC Admira Wacker Mödling,Thomas Hopfer,21.0,Central Midfield,SV Grödig,loan transfer,out,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4959,Red Bull Salzburg,Stefan Maierhofer,29.0,Centre-Forward,Wolverhampton Wanderers,€1.15m,in,Summer,1.15,Bundesliga,2011,2011/2012,Austria,Premier League,England
4960,Red Bull Salzburg,Petri Pasanen,30.0,Centre-Back,SV Werder Bremen,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
4961,Red Bull Salzburg,Rasmus Lindgren,26.0,Centre-Back,Ajax Amsterdam,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Eredivisie,Netherlands
4965,Red Bull Salzburg,Leonardo,28.0,Second Striker,NAC Breda,loan transfer,in,Summer,,Bundesliga,2011,2011/2012,Austria,Eredivisie,Netherlands
4968,Red Bull Salzburg,Alexander Walke,28.0,Goalkeeper,SpVgg Greuther Fürth,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
4969,Red Bull Salzburg,Christoph Kröpfl,21.0,Left Midfield,SV Kapfenberg,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4970,Red Bull Salzburg,Wolfgang Schober,21.0,Goalkeeper,SV Ried,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4971,Red Bull Salzburg,Gerhard Tremmel,32.0,Goalkeeper,Swansea City,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Premier League,England
4972,Red Bull Salzburg,Rabiu Afolabi,31.0,Centre-Back,AS Monaco,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Ligue 1,France
4973,Red Bull Salzburg,Johan Vonlanthen,25.0,Left Midfield,Itagüí Ditaires,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Liga Dimayor I,Colombia
4975,Red Bull Salzburg,Christoph Kröpfl,21.0,Left Midfield,SV Kapfenberg,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4976,Red Bull Salzburg,Milan Dudic,31.0,Centre-Back,SK Sturm Graz,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4978,Red Bull Salzburg,Marco Meilinger,20.0,Left Midfield,SV Ried,loan transfer,out,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4980,SV Ried,Emanuel Schreiner,22.0,Left Midfield,LASK,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4981,SV Ried,Wolfgang Schober,21.0,Goalkeeper,Red Bull Salzburg,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4983,SV Ried,Bienvenue Basala-Mazana,19.0,Right-Back,1. FC Köln,loan transfer,in,Summer,,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
4984,SV Ried,Daniel Beichler,22.0,Second Striker,Hertha BSC,loan transfer,in,Summer,,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
4985,SV Ried,Lukas Rotpuller,20.0,Centre-Back,Austria Vienna,loan transfer,in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4986,SV Ried,Thomas Hinum,23.0,Defensive Midfield,Rapid Vienna,?,in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4988,SV Ried,Marco Meilinger,20.0,Left Midfield,Red Bull Salzburg,loan transfer,in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4989,SV Ried,Martin Grasegger,22.0,Right-Back,SV Grödig,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4991,SV Ried,Maximilian Karner,21.0,Centre-Back,SV Grödig,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4992,SV Ried,Daniel Royer,21.0,Left Winger,Hannover 96,€600k,out,Summer,0.6,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
4993,SV Ried,Florian Mader,28.0,Central Midfield,Austria Vienna,€300k,out,Summer,0.3,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4994,SV Ried,Thomas Schrammel,23.0,Left-Back,Rapid Vienna,€250k,out,Summer,0.25,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4995,SV Ried,Samuel Sahin-Radlinger,18.0,Goalkeeper,Hannover 96,€250k,out,Summer,0.25,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
4996,SV Ried,Mark Prettenthaler,28.0,Left-Back,SV Kapfenberg,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
4997,SV Ried,Martin Stocklasa,32.0,Centre-Back,FC St. Gallen 1879,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Super League,Switzerland
5006,SV Ried,Wolfgang Hesl,25.0,Goalkeeper,Hamburger SV,"End of loanJun 30, 2011",out,Summer,,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
5007,Rapid Vienna,Deni Alar,21.0,Centre-Forward,SV Kapfenberg,€800k,in,Summer,0.8,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5008,Rapid Vienna,Thomas Schrammel,23.0,Left-Back,SV Ried,€250k,in,Summer,0.25,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5009,Rapid Vienna,Harald Pichler,24.0,Centre-Back,FC Wacker Innsbruck,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5010,Rapid Vienna,Guido Burgstaller,22.0,Centre-Forward,SC Wiener Neustadt,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5012,Rapid Vienna,Thomas Prager,25.0,Central Midfield,FC Luzern,loan transfer,in,Summer,,Bundesliga,2011,2011/2012,Austria,Super League,Switzerland
5014,Rapid Vienna,Christian Thonhofer,26.0,Right-Back,SC Wiener Neustadt,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5015,Rapid Vienna,Hannes Eder,27.0,Centre-Back,SönderjyskE,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,Superligaen,Denmark
5018,Rapid Vienna,Tanju Kayhan,21.0,Right-Back,Besiktas JK,€1.05m,out,Summer,1.05,Bundesliga,2011,2011/2012,Austria,Super Lig,Turkey
5019,Rapid Vienna,Yasin Pehlivan,22.0,Defensive Midfield,Gaziantepspor,€1.00m,out,Summer,1.0,Bundesliga,2011,2011/2012,Austria,Super Lig,Turkey
5020,Rapid Vienna,Veli Kavlak,22.0,Central Midfield,Besiktas JK,€750k,out,Summer,0.75,Bundesliga,2011,2011/2012,Austria,Super Lig,Turkey
5021,Rapid Vienna,Hannes Eder,27.0,Centre-Back,SCR Altach,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5022,Rapid Vienna,Christoph Schösswendter,22.0,Centre-Back,SCR Altach,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5025,Rapid Vienna,Thomas Hinum,23.0,Defensive Midfield,SV Ried,?,out,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5030,Rapid Vienna,Georg Blatnik,18.0,Goalkeeper,SV Grödig,"End of loanJun 30, 2011",out,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5032,SK Sturm Graz,Jürgen Säumel,26.0,Central Midfield,MSV Duisburg,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
5033,SK Sturm Graz,Milan Dudic,31.0,Centre-Back,Red Bull Salzburg,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5034,SK Sturm Graz,Darko Bodul,22.0,Second Striker,CD Nacional,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Liga Nos,Portugal
5036,SK Sturm Graz,Matthias Koch,23.0,Central Midfield,SCR Altach,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5039,SK Sturm Graz,Dean Maric,21.0,Attacking Midfield,TSV Hartberg,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5040,SK Sturm Graz,Haris Bukva,23.0,Left Midfield,LASK,"End of loanJun 30, 2011",in,Summer,,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5041,SK Sturm Graz,Gordon Schildenfeld,26.0,Centre-Back,Eintracht Frankfurt,€1.00m,out,Summer,1.0,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
5044,SK Sturm Graz,Mario Kienzl,27.0,Central Midfield,FC Vaduz,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Super League,Switzerland
5047,SK Sturm Graz,Timo Perthel,22.0,Left-Back,SV Werder Bremen,"End of loanJun 30, 2011",out,Summer,,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
5050,SC Wiener Neustadt,Daniel Wolf,26.0,Central Midfield,FC Admira Wacker Mödling,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5051,SC Wiener Neustadt,Günter Friesenbichler,32.0,Centre-Forward,TSV Hartberg,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5052,SC Wiener Neustadt,Matthias Lindner,22.0,Centre-Forward,SV Mattersburg,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5053,SC Wiener Neustadt,Mario Pollhammer,22.0,Centre-Back,Grazer AK,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5054,SC Wiener Neustadt,Fernando Troyansky,33.0,Right-Back,Austria Vienna,free transfer,in,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5055,SC Wiener Neustadt,Willi Evseev,19.0,Central Midfield,Hannover 96,loan transfer,in,Summer,,Bundesliga,2011,2011/2012,Austria,1 Bundesliga,Germany
5061,SC Wiener Neustadt,Hannes Aigner,30.0,Centre-Forward,LASK,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Bundesliga,Austria
5062,SC Wiener Neustadt,Saso Fornezzi,28.0,Goalkeeper,Orduspor,free transfer,out,Summer,0.0,Bundesliga,2011,2011/2012,Austria,Super Lig,Turkey
