,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
1932,FC Basel 1893,Feliciano Magro,21.0,Attacking Midfield,Udinese Calcio,loan transfer,in,Summer,,Super League,2000,2000/2001,Switzerland,Serie A,Italy
1933,FC Basel 1893,Marco Pérez,22.0,Defensive Midfield,SR Delémont,"End of loanJun 30, 2000",in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1934,FC Basel 1893,Pascal Zuberbühler,30.0,Goalkeeper,FC Aarau,"End of loanMay 1, 2001",in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1935,FC Basel 1893,Pascal Zuberbühler,29.0,Goalkeeper,Bayer 04 Leverkusen,Loan fee:€1.50m,out,Summer,1.5,Super League,2000,2000/2001,Switzerland,1 Bundesliga,Germany
1937,FC Basel 1893,Didier Tholot,36.0,Centre-Forward,BSC Young Boys,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1938,FC Basel 1893,Agent Sawu,28.0,Centre-Forward,FC Wil 1900,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1939,FC Basel 1893,Oliver Stöckli,23.0,Goalkeeper,FC Winterthur,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1940,FC Basel 1893,Luis Calapes,22.0,Left-Back,Neuchâtel Xamax,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1941,FC Basel 1893,Raphael Kehrli,22.0,Centre-Back,FC Luzern,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1942,FC Basel 1893,Murat Yakin,25.0,Centre-Back,1.FC Kaiserslautern,?,out,Summer,,Super League,2000,2000/2001,Switzerland,1 Bundesliga,Germany
1943,FC Basel 1893,Thomas Häberli,26.0,Centre-Forward,BSC Young Boys,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1944,FC Basel 1893,Marco Tschopp,22.0,Attacking Midfield,Neuchâtel Xamax,loan transfer,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1946,Servette FC,Wilson Oruma,23.0,Attacking Midfield,Nîmes Olympique,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Ligue 1,France
1948,Servette FC,Christophe Jaquet,24.0,Right-Back,Yverdon Sport FC,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1949,Servette FC,Oscar Londono,29.0,Right Midfield,FC Lausanne-Sport,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1950,Servette FC,Yoann Lachor,24.0,Centre-Back,RC Lens,loan transfer,in,Summer,,Super League,2000,2000/2001,Switzerland,Ligue 1,France
1952,Servette FC,Elvir Melunovic,20.0,Left Midfield,Grasshopper Club Zurich,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1953,Servette FC,Fouzi El Brazi,23.0,Centre-Back,Twente Enschede FC,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Eredivisie,Netherlands
1957,Servette FC,Carlos Varela,22.0,Right Winger,FC Basel 1893,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1958,Servette FC,Daniel Parra,18.0,Centre-Back,Etoile Carouge FC,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1961,Servette FC,Jean-Christophe Devaux,25.0,Centre-Back,Olympique Lyon,"End of loanJun 30, 2000",out,Summer,,Super League,2000,2000/2001,Switzerland,Ligue 1,France
1964,FC Sion,Bertrand Fayolle,24.0,Centre-Forward,AS Saint-Étienne,free transfer,in,Summer,0.0,Super League,2000,2000/2001,Switzerland,Ligue 1,France
1965,FC Sion,Patrick Vaz,21.0,Midfield,GD Chaves,free transfer,in,Summer,0.0,Super League,2000,2000/2001,Switzerland,Liga Nos,Portugal
1966,FC Sion,Nicolas Beney,19.0,Goalkeeper,FC Schaffhausen,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1967,FC Sion,Julien Poueys,20.0,Centre-Forward,UE Lleida,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Primera Division,Spain
1970,FC Sion,Gustave Bahoken,21.0,Right-Back,Valenciennes FC,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Ligue 1,France
1971,FC Sion,Javier Delgado,20.0,Centre-Back,CA Osasuna,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Primera Division,Spain
1972,FC Sion,Aleksandr Maslov,30.0,Centre-Forward,FC Winterthur,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1973,FC Sion,Enílton,22.0,Centre-Forward,Yverdon Sport FC,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1974,FC Sion,Eric Baubonne,26.0,Left Winger,Neuchâtel Xamax,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1975,FC Sion,Davide Orlando,28.0,Centre-Forward,AC Bellinzona,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1976,FC Sion,Daniel Ançay,29.0,Goalkeeper,AC Bellinzona,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1977,FC Sion,Sylvain Moukwelle,22.0,Midfield,FC Lugano,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1978,FC Zürich,Wilco Hellinga,29.0,Midfield,1.FC Nuremberg,free transfer,in,Summer,0.0,Super League,2000,2000/2001,Switzerland,1 Bundesliga,Germany
1979,FC Zürich,Thierry Bonalair,34.0,Left-Back,Nottingham Forest,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Premier League,England
1980,FC Zürich,Marcel Heldmann,33.0,Defensive Midfield,FC Aarau,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1981,FC Zürich,Patrick Bühlmann,28.0,Left Midfield,FC Lausanne-Sport,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1983,FC Zürich,Fabien Margairaz,27.0,Goalkeeper,BSC Young Boys,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1987,FC Zürich,Martin Stocklasa,21.0,Centre-Back,SC Kriens,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1989,FC Zürich,Dorjee Tsawa,23.0,Defensive Midfield,AC Bellinzona,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1990,FC Zürich,Daniel Gygax,18.0,Attacking Midfield,FC Winterthur,loan transfer,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1994,FC Zürich,César Augusto Sant'anna,27.0,Defensive Midfield,FC Crotone,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Serie A,Italy
1995,FC Zürich,Diango Malacarne,23.0,Centre-Back,BSC Young Boys,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
1998,FC Aarau,Patrick De Napoli,24.0,Centre-Forward,Karlsruher SC,free transfer,in,Summer,0.0,Super League,2000,2000/2001,Switzerland,1 Bundesliga,Germany
2000,FC Aarau,Luca Iodice,21.0,Defensive Midfield,FC Schaffhausen,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2011,FC Aarau,Daniel Tarone,24.0,Central Midfield,AC Bellinzona,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2012,FC Aarau,Jean-Pierre La Placa,27.0,Attack,RAEC Mons (- 2015),?,out,Summer,,Super League,2000,2000/2001,Switzerland,Juliper Pro League,Belgium
2013,FC Aarau,Marcel Heldmann,33.0,Defensive Midfield,FC Zürich,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2017,FC Aarau,Lodewijk Roembiak,31.0,Defensive Midfield,SV Werder Bremen,"End of loanJun 30, 2000",out,Summer,,Super League,2000,2000/2001,Switzerland,1 Bundesliga,Germany
2018,FC Aarau,Pascal Zuberbühler,30.0,Goalkeeper,FC Basel 1893,"End of loanMay 1, 2001",out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2019,Yverdon Sport FC,Florent Delay,28.0,Goalkeeper,Neuchâtel Xamax,free transfer,in,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2022,Yverdon Sport FC,Marko Pantelic,21.0,Centre-Forward,Celta de Vigo,loan transfer,in,Summer,,Super League,2000,2000/2001,Switzerland,Primera Division,Spain
2023,Yverdon Sport FC,Francesco Nucera,18.0,Midfield,FC Winterthur,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2024,Yverdon Sport FC,Piero Costantino,21.0,Defence,Etoile Carouge FC,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2026,Yverdon Sport FC,Enílton,22.0,Centre-Forward,FC Sion,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2027,Yverdon Sport FC,Tihomir Ivanovski,19.0,Midfield,FC Lausanne-Sport,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2028,Yverdon Sport FC,Vincent Cavin,24.0,Midfield,AC Bellinzona,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2029,Yverdon Sport FC,David,18.0,Central Midfield,Atlético Paranaense,loan transfer,in,Summer,,Super League,2000,2000/2001,Switzerland,Campeonato Brasileiro Serie A,Brazil
2032,Yverdon Sport FC,Xavier Margairaz,16.0,Attacking Midfield,FC Lausanne-Sport,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2033,Yverdon Sport FC,Albino Bencivenga,21.0,Attack,SR Delémont,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2034,Yverdon Sport FC,Christophe Jaquet,24.0,Right-Back,Servette FC,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2035,Yverdon Sport FC,Nenzão,25.0,Defensive Midfield,Botafogo de Futebol e Regatas,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Campeonato Brasileiro Serie A,Brazil
2036,Yverdon Sport FC,Jerren Nixon,26.0,Left Midfield,FC St. Gallen 1879,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2038,Yverdon Sport FC,Jean-Michel Tchouga,21.0,Centre-Forward,FC Basel 1893,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2039,Yverdon Sport FC,Ludovic Magnin,21.0,Left-Back,FC Lugano,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2048,Neuchâtel Xamax,Luis Calapes,22.0,Left-Back,FC Basel 1893,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2049,Neuchâtel Xamax,Eric Baubonne,26.0,Left Winger,FC Sion,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2051,Neuchâtel Xamax,Eddy Barea,26.0,Centre-Back,FC Lugano,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2052,Neuchâtel Xamax,Sergiy Skachenko,27.0,Centre-Forward,FC Metz,loan transfer,in,Summer,,Super League,2000,2000/2001,Switzerland,Ligue 1,France
2053,Neuchâtel Xamax,Marco Tschopp,22.0,Attacking Midfield,FC Basel 1893,loan transfer,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2054,Neuchâtel Xamax,Jérôme Schneider,18.0,Centre-Back,Neuchâtel Xamax,-,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2058,Neuchâtel Xamax,Richard Perret,24.0,Centre-Forward,SR Delémont,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2059,Neuchâtel Xamax,Florent Delay,28.0,Goalkeeper,Yverdon Sport FC,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2060,Neuchâtel Xamax,Rainer Bieli,21.0,Centre-Forward,Grasshopper Club Zurich,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2061,Neuchâtel Xamax,Samir Boughanem,24.0,Central Midfield,Etoile Carouge FC,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2063,Neuchâtel Xamax,Didier Gigon,32.0,Central Midfield,Etoile Carouge FC,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2065,Neuchâtel Xamax,Sébastien Zambaz,25.0,Attacking Midfield,FC Lausanne-Sport,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2069,FC Luzern,Blaise Nkufo,25.0,Centre-Forward,Grasshopper Club Zurich,free transfer,in,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2070,FC Luzern,Zenun Selimi,28.0,Left Winger,BSC Young Boys,free transfer,in,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2072,FC Luzern,Martin Lengen,26.0,Centre-Back,BSC Young Boys,free transfer,in,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2074,FC Luzern,Fernando,32.0,Centre-Forward,SG Dynamo Dresden,?,in,Summer,,Super League,2000,2000/2001,Switzerland,1 Bundesliga,Germany
2075,FC Luzern,Raphael Kehrli,22.0,Centre-Back,FC Basel 1893,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2076,FC Luzern,Nikoslav Bjegovic,32.0,Centre-Back,Beijing Guoan,?,in,Summer,,Super League,2000,2000/2001,Switzerland,Chinese Super League,China
2080,FC Luzern,Remo Meyer,19.0,Centre-Back,FC Lausanne-Sport,free transfer,out,Summer,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2083,FC Luzern,Paolo Collaviti,22.0,Goalkeeper,BSC Young Boys,?,out,Summer,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2086,FC Lugano,Kubilay Türkyilmaz,33.0,Centre-Forward,Brescia Calcio,€1.03m,in,Winter,1.03,Super League,2000,2000/2001,Switzerland,Serie A,Italy
2087,FC Lugano,Goran Grubesic,18.0,Midfield,FC Winterthur,€300k,in,Winter,0.3,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2088,FC Lugano,Michele Maggetti,19.0,Defensive Midfield,AC Bellinzona,free transfer,in,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2090,FC Lugano,Manuel Rivera,22.0,Central Midfield,SC Kriens,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2091,FC Lugano,Mickaël Hoy,30.0,Central Midfield,Neuchâtel Xamax,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2094,FC St. Gallen 1879,Jefferson Batista,24.0,Centre-Forward,Uralan Elista,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Premier Liga,Russia
2095,FC St. Gallen 1879,Charles Amoah,25.0,Centre-Forward,SK Sturm Graz,€3.93m,out,Winter,3.93,Super League,2000,2000/2001,Switzerland,Bundesliga,Austria
2096,FC St. Gallen 1879,Didi,24.0,Centre-Forward,FC Aarau,free transfer,out,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2099,Grasshopper Club Zurich,Henri Camara,23.0,Centre-Forward,Neuchâtel Xamax,free transfer,in,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2100,Grasshopper Club Zurich,Christoph Spycher,22.0,Left-Back,FC Luzern,free transfer,in,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2102,Grasshopper Club Zurich,Alessandro Mangiarratti,22.0,Centre-Back,AC Bellinzona,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2104,Grasshopper Club Zurich,Luca Ippoliti,26.0,Midfield,Servette FC,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2105,Grasshopper Club Zurich,Hakan Yakin,23.0,Attacking Midfield,FC Basel 1893,€150k,out,Winter,0.15,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2106,Grasshopper Club Zurich,James Obiorah,22.0,Centre-Forward,Lokomotiv Moscow,free transfer,out,Winter,0.0,Super League,2000,2000/2001,Switzerland,Premier Liga,Russia
2107,Grasshopper Club Zurich,Kjetil Lövvik,28.0,Attack,Lyn 1896 FK,loan transfer,out,Winter,,Super League,2000,2000/2001,Switzerland,Eliteserien,Norway
2108,FC Lausanne-Sport,Alain Masudi,22.0,Attacking Midfield,AS Saint-Étienne,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Ligue 1,France
2109,FC Lausanne-Sport,Aleksandr Panov,25.0,Centre-Forward,AS Saint-Étienne,loan transfer,in,Winter,,Super League,2000,2000/2001,Switzerland,Ligue 1,France
2111,FC Lausanne-Sport,Javier Mazzoni,28.0,Centre-Forward,Racing Santander,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Primera Division,Spain
2112,FC Basel 1893,Hervé Tum,21.0,Centre-Forward,FC Sion,€2.00m,in,Winter,2.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2113,FC Basel 1893,Hakan Yakin,23.0,Attacking Midfield,Grasshopper Club Zurich,€150k,in,Winter,0.15,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2114,FC Basel 1893,Ivan Ergic,19.0,Central Midfield,Juventus FC,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Serie A,Italy
2115,FC Basel 1893,Murat Yakin,26.0,Centre-Back,1.FC Kaiserslautern,?,in,Winter,,Super League,2000,2000/2001,Switzerland,1 Bundesliga,Germany
2117,FC Basel 1893,Pascal Zuberbühler,29.0,Goalkeeper,Bayer 04 Leverkusen,"End of loanDec 31, 2000",in,Winter,,Super League,2000,2000/2001,Switzerland,1 Bundesliga,Germany
2119,FC Basel 1893,Pascal Zuberbühler,30.0,Goalkeeper,FC Aarau,loan transfer,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2120,FC Basel 1893,Ivan Reimann,22.0,Centre-Back,SR Delémont,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2121,FC Basel 1893,Fernando Ávalos,22.0,Centre-Back,Sport Club Corinthians Paulista,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Campeonato Brasileiro Serie A,Brazil
2122,FC Basel 1893,Cetin Güner,23.0,Right Winger,Gaziantepspor,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Super Lig,Turkey
2123,FC Basel 1893,Edmond N'Tiamoah,19.0,Centre-Forward,SR Delémont,loan transfer,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2124,Servette FC,Alex Frei,21.0,Centre-Forward,FC Luzern,free transfer,in,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2126,Servette FC,Fabrice Abriel,21.0,Central Midfield,Paris Saint-Germain,loan transfer,in,Winter,,Super League,2000,2000/2001,Switzerland,Ligue 1,France
2127,Servette FC,Stéphane Sarni,20.0,Centre-Back,FC Sion,"End of loanFeb 15, 2001",in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2128,Servette FC,Alexandre Rey,28.0,Centre-Forward,FC Luzern,free transfer,out,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2129,Servette FC,Luca Ippoliti,26.0,Midfield,Grasshopper Club Zurich,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2130,Servette FC,Stéphane Sarni,20.0,Centre-Back,AC Bellinzona,loan transfer,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2132,FC Sion,Hervé Tum,21.0,Centre-Forward,FC Basel 1893,€2.00m,out,Winter,2.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2133,FC Sion,Stéphane Sarni,20.0,Centre-Back,Servette FC,"End of loanFeb 15, 2001",out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2136,FC Zürich,Renato,24.0,Midfield,Atlético Paranaense,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Campeonato Brasileiro Serie A,Brazil
2137,FC Zürich,Shaun Bartlett,28.0,Centre-Forward,Charlton Athletic,€3.00m,out,Winter,3.0,Super League,2000,2000/2001,Switzerland,Premier League,England
2138,FC Zürich,Pascal Castillo,24.0,Centre-Back,FC Winterthur,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2140,FC Zürich,Christian Andreoli,29.0,Right-Back,Yverdon Sport FC,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2141,FC Aarau,Daniel Tarone,25.0,Central Midfield,AC Bellinzona,free transfer,in,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2142,FC Aarau,Didi,24.0,Centre-Forward,FC St. Gallen 1879,free transfer,in,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2143,FC Aarau,Pascal Zuberbühler,30.0,Goalkeeper,FC Basel 1893,loan transfer,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2144,FC Aarau,Cassiano,25.0,Right Winger,Uralan Elista,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Premier Liga,Russia
2147,Yverdon Sport FC,Christian Andreoli,29.0,Right-Back,FC Zürich,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2148,Yverdon Sport FC,Pascal Rousseau,38.0,Goalkeeper,Etoile Carouge FC,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2149,Yverdon Sport FC,Raphael Kehrli,23.0,Centre-Back,FC Luzern,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2155,Yverdon Sport FC,David,18.0,Central Midfield,Atlético Paranaense,"End of loanDec 1, 2000",out,Winter,,Super League,2000,2000/2001,Switzerland,Campeonato Brasileiro Serie A,Brazil
2156,Neuchâtel Xamax,Pape Malick Diop,26.0,Centre-Back,RC Strasbourg Alsace,€500k,in,Winter,0.5,Super League,2000,2000/2001,Switzerland,Ligue 1,France
2157,Neuchâtel Xamax,Charles Wittl,29.0,Central Midfield,Shandong Luneng Taishan,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Chinese Super League,China
2158,Neuchâtel Xamax,Mickaël Hoy,30.0,Central Midfield,FC Lugano,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2159,Neuchâtel Xamax,Carim Adippe,27.0,Centre-Forward,CA Chacarita Juniors,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Superliga,Argentina
2160,Neuchâtel Xamax,Henri Camara,23.0,Centre-Forward,Grasshopper Club Zurich,free transfer,out,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2162,Neuchâtel Xamax,Hervé Bochud,20.0,Centre-Back,BSC Young Boys,free transfer,out,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2163,Neuchâtel Xamax,Luis Calapes,22.0,Left-Back,SR Delémont,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2165,Neuchâtel Xamax,Sergiy Skachenko,28.0,Centre-Forward,FC Metz,"End of loanDec 1, 2000",out,Winter,,Super League,2000,2000/2001,Switzerland,Ligue 1,France
2167,FC Luzern,Alexandre Rey,28.0,Centre-Forward,Servette FC,free transfer,in,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2169,FC Luzern,Nestor Subiat,34.0,Centre-Forward,Etoile Carouge FC,?,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2170,FC Luzern,Michael Blattmann,20.0,Midfield,BSC Young Boys,loan transfer,in,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2171,FC Luzern,Blaise Nkufo,25.0,Centre-Forward,1.FSV Mainz 05,€380k,out,Winter,0.38,Super League,2000,2000/2001,Switzerland,1 Bundesliga,Germany
2173,FC Luzern,Alex Frei,21.0,Centre-Forward,Servette FC,free transfer,out,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2174,FC Luzern,Christoph Spycher,22.0,Left-Back,Grasshopper Club Zurich,free transfer,out,Winter,0.0,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2175,FC Luzern,Amarildo,24.0,Left-Back,Avaí Futebol Clube (SC),?,out,Winter,,Super League,2000,2000/2001,Switzerland,Campeonato Brasileiro Serie A,Brazil
2176,FC Luzern,Raphael Kehrli,23.0,Centre-Back,Yverdon Sport FC,?,out,Winter,,Super League,2000,2000/2001,Switzerland,Super League,Switzerland
2177,FC Basel 1893,Christian Giménez,26.0,Centre-Forward,FC Lugano,€1.56m,in,Summer,1.56,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2179,FC Basel 1893,Theodore Disseris,26.0,Left-Back,FC Winterthur,?,in,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2181,FC Basel 1893,Edmond N'Tiamoah,20.0,Centre-Forward,SR Delémont,"End of loanJun 30, 2001",in,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2182,FC Basel 1893,Marco Tschopp,23.0,Attacking Midfield,Neuchâtel Xamax,"End of loanJun 30, 2001",in,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2185,FC Basel 1893,Thierry Ebe,25.0,Right Midfield,Etoile Carouge FC,?,out,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2186,FC Basel 1893,Marco Tschopp,23.0,Attacking Midfield,Yverdon Sport FC,?,out,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2188,FC Basel 1893,Feliciano Magro,22.0,Attacking Midfield,Udinese Calcio,"End of loanJun 30, 2001",out,Summer,,Super League,2001,2001/2002,Switzerland,Serie A,Italy
2189,FC Lugano,Caíco,27.0,Attacking Midfield,Santos FC,free transfer,in,Summer,0.0,Super League,2001,2001/2002,Switzerland,Campeonato Brasileiro Serie A,Brazil
2194,FC Lugano,Raphaël Darbellay,19.0,Left-Back,FC Sion,?,in,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2196,FC Lugano,Philipp Walker,33.0,Goalkeeper,FC Chiasso,?,in,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2198,FC Lugano,Christian Giménez,26.0,Centre-Forward,FC Basel 1893,€1.56m,out,Summer,1.56,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2199,FC Lugano,Michele Maggetti,20.0,Defensive Midfield,AC Bellinzona,free transfer,out,Summer,0.0,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2200,FC Lugano,Romano Thoma,24.0,Attacking Midfield,AC Bellinzona,free transfer,out,Summer,0.0,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2202,FC Lugano,Sylvain Moukwelle,23.0,Midfield,AC Bellinzona,?,out,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2203,FC Lugano,Kubilay Türkyilmaz,34.0,Centre-Forward,FC Luzern,?,out,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2204,FC Lugano,Alessandro Lupi,30.0,Midfield,FC Chiasso,?,out,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
2205,FC Lugano,Joël Magnin,30.0,Right Midfield,BSC Young Boys,?,out,Summer,,Super League,2001,2001/2002,Switzerland,Super League,Switzerland
